clean_text,score,bank
buat bayar kai sekarang trobel terus tolong diperbaiki layanannya bni,3,Wondr_BNI_reviews
kenapa ya saya transfer di aplikasinya udah berhasil tapi kok belum juga masuk ke penerima nggak kayak aplikasi bni mobile yang dulu jadinya rugi saldo sudah kepotong tapi belum juga masuk ke penerima,3,Wondr_BNI_reviews
kasih bintang kalo udah ada menu mobile tunai,3,Wondr_BNI_reviews
aplikasinya sih sudah bagus bgt tapi untuk mobile tunai kenapa harus pakai kode otp via sms ya setuju kalau alasannya demi keamanan tapi biaya smsnya terbebani rp karena sekarang komunikasi sdh pakai wa jadi jarang isi pulsa hp beda dgn ba tidak ada biaya apapun dan lebih simple karena kode via aplikasi mungkin bisa dipertimbangkan terima kasih,3,Wondr_BNI_reviews
tolong lah wonder jangan selalu ganguan tiap jam sampe jam kadang sampe jam pagi adakala nya butuh banget buat keperluan tapi gabisa,3,Wondr_BNI_reviews
harusnya ditambahkan fitur qris terima dana biar lebih simple kalau mau transfer sesama bni itu sangat berguna ketika butuh transfer dalam waktu cepat tinggal scan barcode penerima lalu masukan nominalnya seperti di apps mobile banking bank lain yang sudah menggunakan fitur itu,3,Wondr_BNI_reviews
belum ada layanan cicilan kartu kredit belum ada layanan naik limit kartu kredit mau beralih aplikasi jadi nanggung karena fitur belum lengkap,3,Wondr_BNI_reviews
min ini kenapa mau login tidak bisa malah ada notif tidak tersambung ke internet padahal jaringan normal bahkan sudah menggunakan wifi,3,Wondr_BNI_reviews
belum aktif vc nya,3,Wondr_BNI_reviews
kak laporan transaksi di aplikasi wondr munculnya telatmohon dibperbaiki,3,Wondr_BNI_reviews
loading mulu log in susah fransaksi susah feature downfrade dari mobile banking bni sblmnya masa tari tunaik mobile gak bisa bumn gak heran,3,Wondr_BNI_reviews
lelet bener lebih instant apps lamanya,3,Wondr_BNI_reviews
aplikasi ribetuang sendiri aja susah transfer limit,3,Wondr_BNI_reviews
kenapa aplikasi wondr yang telah di update untuk print atau bagikan riwayat transaksi sdh tidak ada lagi,3,Wondr_BNI_reviews
parah ini aplikasinya semua aplikasi di hp bisa buka giliran buka aplikasi ini dibilang gak ada sinyal memuakan,3,Wondr_BNI_reviews
aplikasi wondr by bni lagi eror gak bisa di buka kakini gimana solusinya,3,Wondr_BNI_reviews
biyaya admin nya lumayan besar yaaa,3,Wondr_BNI_reviews
kenapa selalu perbaikan ya mau transfer uang gak bisa masa nomor rekening saya di dalam perbaikan klau aplikasi nya dalam perbaikan wajar tapi ini keluarga saya mau transfer uang kendala nomor rekening saya dalam perbaikan mohon penjelasannya,3,Wondr_BNI_reviews
ini kenapa ya mau transaksi kendala trus,3,Wondr_BNI_reviews
ini kenapa tidak bisa buka pake sidik jari yapas mau di setel ulang langsung keluar,3,Wondr_BNI_reviews
kok pas verifikasi wajah susah sih pas bagian kedip nya saya udah kedip sampe pegel tetep aja gak bisa,3,Wondr_BNI_reviews
tolonglah di perbaiki saya mau tarik tunai tanpa kartu kode otp gak masuk,3,Wondr_BNI_reviews
kenapa aplikasi tidaj bisa dibuka ya akhir ini ada peringatan fitur tidak tersedia,3,Wondr_BNI_reviews
tarik tunai pakai mobile tunai berkali kali coba kode otp tidak masuk masuk di sms,3,Wondr_BNI_reviews
mau daftar aja ribet blom siap aplikasinya,3,Wondr_BNI_reviews
sering gangguan jaringan,3,Wondr_BNI_reviews
pingin install aplikasi wonder tapi bintangnya rendah sekali n byk customer complain jadi ragu padahal mobile banking yg sudah ada skrg bagus sekali n so far belum ada masalah apapun terus kenapa harus install aplikasi ini yg byk masalah apakah jg sudah install aplikasi ini mobile banking masih bisa digunakan,3,Wondr_BNI_reviews
app nya error sudah beberapa hari kenapa ya wondr transaksi jadi terganggu,3,Wondr_BNI_reviews
aplikasi yg hampis selalu gangguang jika ingin digunakan tiba tiba gx bis qris tiba loading lama padahal inyernet kenceng tiba error sistem endingnya balik ke aplikasi bni yg lama yg paling menjengkelkan kadang mau dipakek tiba tiba registrasi ulangana harus pakek ktp dan wajah wahhh bikin antrean panjang minimarket ni aplikasi,3,Wondr_BNI_reviews
aneh bgt masak bikin password syaratnya harus ada karakter unik tp pas diklik karakter unik ga muncul cek email juga lama banget kak ga masuk ke email,3,Wondr_BNI_reviews
aplikasi secara keseluruhan bagus cuma kalo kita ganti hp login nya ribet verifikasi gagal terus,3,Wondr_BNI_reviews
kenapa ada perbaikan terus ngak kayak mbeaking mau tranfer tranfer malah masih di perbaikantolong di normalkan ya,3,Wondr_BNI_reviews
pengaktifan biometriknya bermasalah tombol saya setuju tidak bisa ditekan kondisi jaringan bagus dan versi aplikasi terupdate tolong diperbaiki,3,Wondr_BNI_reviews
ga bisa di pake buat bayaran pendidikan hanya ui aja yg ada universitas yg lain ga ada kurang worth it untuk saya sebagai mahasiswa yg males antri di admin karna rame,3,Wondr_BNI_reviews
membagongkan,3,Wondr_BNI_reviews
semoga banyak fitur seperti aplikasi bni mobile banking,3,Wondr_BNI_reviews
sering loading waktu mau login terlalu lama lebih dari detik dan kondisi jaringan aman dan lancar padahal waktu buka m banking yang lainnya lancar ajaa,3,Wondr_BNI_reviews
knp sih lgi perbaharuan tpi gk bisa di pakainya seharian gini bete,3,Wondr_BNI_reviews
kenapa lagi ga bisa dibuka ya diklik mental mulu,3,Wondr_BNI_reviews
kna adminnya gede,3,Wondr_BNI_reviews
setiap mau login harus isi syarat dan ketentuan kemudian sesi sudah anda sudah berakhir begitu terus sehingga nggak bisa loginaplikasi yg lama mantap,3,Wondr_BNI_reviews
gilaa suka bgt error dan tbtb gabisa dibuka,3,Wondr_BNI_reviews
saya kasih bintang dulu nanti kalau sudah di update baru kasih bintang saya tidak menemukan pilihan menu untuk tarik tunai tanpa kartu dan masih banyak lagi menu yg belum ada beda dengan bni mobile banking fitur menunya lengkap,3,Wondr_BNI_reviews
gangguan terus ni apk dulu ga kaya gini sih masa hampir setiap hari ada perbaikan,3,Wondr_BNI_reviews
erorr terus sihh,3,Wondr_BNI_reviews
untuk fitur tarik tunai via cardless masih belum memadai dan untuk history transaksi belum ada nominalnya semoga lebih baik lagi,3,Wondr_BNI_reviews
susah seken muka ampek hari gak bisa masok apa karna hp nya solusi nya kek mana,3,Wondr_BNI_reviews
riweuh bank bni ada aplikasi,3,Wondr_BNI_reviews
verifikasi wajahnya ribet tolong diperbaiki lagi,3,Wondr_BNI_reviews
saya baru menggunakan akun ini saya kasih bitang dulu ya,3,Wondr_BNI_reviews
wondr bbrpa mggu ini knpa sring error dan susah buat login,3,Wondr_BNI_reviews
sering bgt gabisa masuk karena jaringan kenapa sih apps bank lain aman aja,3,Wondr_BNI_reviews
gagal saat ingin melakukan vidio call dengan agen bolak balik terus setiap menit hitungan mundur tolong dong saya mau buka rekening bni,3,Wondr_BNI_reviews
fitur nya kurang lengkap masih kalah jauh dari bni mobile banking,3,Wondr_BNI_reviews
masa blom ada fitur setor tunai tanpa kartu sih,3,Wondr_BNI_reviews
tolong fitur notifikasi uang masuk dan keluar nya jangan di limit besaran karena agak ribet aja kalau transferan masuk kecil harus loginlogin karena tidak di tampilkan di notif terimaksih,3,Wondr_BNI_reviews
minta update tapi ga bisa diupdate disuruh install di perangkat yang lain,3,Wondr_BNI_reviews
sering gagal pada saat transaksi pembayaran tapi saldo tidak refund komplain lewat email tidak ada jawaban ini bagaimana ceritanya tolong diperbaiki lagi,3,Wondr_BNI_reviews
suka bingung ada pemberitahuan melebihi batas limit transaksi padahal blom prnah transaksi,3,Wondr_BNI_reviews
untuk transfer antar bank sulit nama bank tujuan no akun sdh betultp system ga respon saat mau melanjutkan transfer,3,Wondr_BNI_reviews
it wonder bni parah masa ngulang daftar lagi kan sudah login,3,Wondr_BNI_reviews
nyesel baru tau ada aplikasi ini jd gampang g hrs k atm trs,3,Wondr_BNI_reviews
verifikasi wajah gagal terus akhirnya ngak saya lanjut apakah ada penyebab lain tolong dijelaskan,3,Wondr_BNI_reviews
kurang pitur pengambilan tanpa kartu,3,Wondr_BNI_reviews
agak merepotkan di bagian laci semua transaksi habis scroll dari bawah ke atas laci bagian semua transaksi mesti ikut keseret kebawah jdi otomatis ketutup bagian semua transaksi jadi harus buka lagi ngulang scroll dari bawah buat cek riwayat transaksi bulanan,3,Wondr_BNI_reviews
knp ketika ingin menggunakan aplikasi malah di mintan data ktp dan kode verifikasi di no hp padahal sudah pernah di berikan,3,Wondr_BNI_reviews
update mutasi rekening tidak on time butuh waktu beberapa menit untuk update data transaksi baru,3,Wondr_BNI_reviews
sudah tapi pake minimal transaksi baru ada notifikasi harusnya transaksi berapapun harus ada notifikasi biar ketahuan min,3,Wondr_BNI_reviews
laporan mutasi rekening kenpa tanggalnya lengkap hanya smpe tgl setiap bulan ny itu pun bru bs diliat stlh tgl mohon untuk di update,3,Wondr_BNI_reviews
belum bisa setor tunai tanpa kartu ya di wondr,3,Wondr_BNI_reviews
mohon maaf kak apakah bisa login wondr tapi nggak pake verifikasi wajah soalnya hp saya tidak bisa pakai kamera depan,3,Wondr_BNI_reviews
tolonglah kerjasamanya kenapa setelah mau buka aplikasi mbangking g bisa di buka padahal dah update teruss,3,Wondr_BNI_reviews
jika bni mobile banking lebih baik komplit mengapa harus ganti wondr yg fiturnya lebih sedikit kembangkan aja bni mobile banking yg lebih punya identitas gak harus wondr by bni,3,Wondr_BNI_reviews
setiap mau masuk aplikasi pasti lelet bahkan gabisa masukagak menyulitkan saat mau bayar atau transfer,3,Wondr_BNI_reviews
instal karena bni mobile tdk bisa d gunakan aplikasi tidak didukung untuk hp anda,3,Wondr_BNI_reviews
aplikasi nya tidak berfungsi sama sekali mau login aja ga bisa,3,Wondr_BNI_reviews
kenapa saat mengaktifkan biometrik langsung kelur aplikasi tolong di perbaiki ada kesalahan saat mengaktifkan fitur tsb,3,Wondr_BNI_reviews
selalu error saat meminta otp padahal sudah ganti pakai paket datawifi tetap ada kesalahan dalam teknis wondr coba lagi tapi maksimal x semangat perbaikannnya,3,Wondr_BNI_reviews
siang siang kok malah ndak bisa di buka anehhhh,3,Wondr_BNI_reviews
sudah bagus sih cuma ga ada fitur tarik tunai tanpa kartu jadi ya mau balik lagi ke mbankinga lagi,3,Wondr_BNI_reviews
huhuhu ga ada daftar simpan buat pembayaran online ga kaya aplikasin bni yg lama udh ada daftar simpan tinggal buka aja,3,Wondr_BNI_reviews
sering gangguan ketika mau di pakai,3,Wondr_BNI_reviews
masih perlu tambahan bbrp menu blm bisa cardless setor tunai blm bisa terima transfer pake qris ayolah bumn jangan kalah sama swasta,3,Wondr_BNI_reviews
kurangin lah perbaikan sistem tiap saat perbaikan sistem bikin puyeng kalau mau transaksi,3,Wondr_BNI_reviews
menu pengaduan tanpa biaya dong kayak bank sebelah kalau ada kendala jadi lebih mudah,3,Wondr_BNI_reviews
tiap kali mau buka aplikasi masa harus masukin password melulu,3,Wondr_BNI_reviews
selalu force close ketika mau aktifitas biometrik,3,Wondr_BNI_reviews
baguss tapi sayang belum ada stor tunai dan tarik tunai jadi sama aja kalo menurut saya dengan danalink aja,3,Wondr_BNI_reviews
masuknya ribet banget sumpah sidik jari juga kurang berfungsi dengan baik tidak teridentifikasi mulu,3,Wondr_BNI_reviews
kenapa setelah update login pakai fingerprint malah ga bisa giliran mau diaktifkan malah bikin aplikasinya force close tolong segera diperbaiki,3,Wondr_BNI_reviews
udh d update tapi masih ada peringatan update aplikasiga bisa masuk gimana ini,3,Wondr_BNI_reviews
haduh wonder lg knp mau tf ga bisa,3,Wondr_BNI_reviews
tolong penjelasannya wondr saya bermasalah sudah coba masuk tpi pemberitahuan nya perlu ferivikasi tambahan sudah datang ke cabang bni dan call center hasilnya bihil,3,Wondr_BNI_reviews
aplikasi gangguan terus masa iya tiap hari,3,Wondr_BNI_reviews
gimana sih malah gangguan mulu heran,3,Wondr_BNI_reviews
biometrik nya gk bisa mohon info nya,3,Wondr_BNI_reviews
loading sering error apa ini,3,Wondr_BNI_reviews
ini kenapa gak bisa di buka mental mulu,3,Wondr_BNI_reviews
sulit sekali transaksi aplikasi sering macet,3,Wondr_BNI_reviews
saya transaksi gagal terus iyah pas awal download dan buat rekening mudah lancar jaya tapi wajtu mau isi pulsa ga bisa mau transfer ga bisa transaksi gagal terus menerus tolong dibenahi ya,3,Wondr_BNI_reviews
bobrok biometrik sudah aktifkan bbrapa lama mati lagi setelah itu mau aktifkan malah langsung keluar dari aplikasi wondr dan terus menerus begitu masa setiap mau masuk akun harus masukkan sandi,3,Wondr_BNI_reviews
masih mudah yg lama wondr untuk lihat mutasi dan transfer virtual harus muter akhirnya malah gak ketemu tetep pakai yg lama walau tetap terinstal di hp gambarsymbol icont kurang menarik dibanding livin mandiri coba biar keren gambar menu dibuat beda dan gerak biar bisa saingi lainnya,3,Wondr_BNI_reviews
semakin kesini jadi sering loading lama transaksi sering gagal sampai dauble pembayaran karna kendala sinyal keterangan sambungan internet padahal buat scrolling aplikasi lain lancar banget tolong dibenahi lagi,3,Wondr_BNI_reviews
saya baru tadi siang pakai aplikasi initp kenapa mau transfer tidak bisalangsung ada keterangan sudah limittunggu jam lagi,3,Wondr_BNI_reviews
saya mau aktifin kembali rekening saya tapi susah,3,Wondr_BNI_reviews
tambahin fitur lihat cicilan kaya di bni mobile dulu dong,3,Wondr_BNI_reviews
bagusan yg bni mobile jarang gangguan di ganti wonder malah banyak kendala pas butuh mau transfer lagi,3,Wondr_BNI_reviews
ini kenapa yah di buka tapi selalu ada tulisan ada kendala di sistem kami maksudnya apa yah,3,Wondr_BNI_reviews
kurang lengkpa,3,Wondr_BNI_reviews
kenapa wonder by bni tidak bisa di buka,3,Wondr_BNI_reviews
tidak tersedia fitur utk melihat jumlah pengeluaran serta sisa uang mbangking sebelumnya ada sering sekali ngelag saat mau masuk ke aplikasi buat ribet jika tidak cashless,3,Wondr_BNI_reviews
min kok bni hari ini ga bisa dibuka ya pas login ada bacaanya fitur sedang tidak tersedia kenapa ya min,3,Wondr_BNI_reviews
belum ada mobile tunai padahal di bni mobile untuk setor mobile tunai sudah dimatikan bukti transaksi hanya uang keluar tetapi jika menerima transfer tidak ada bukti detil termasuk pengirimnya,3,Wondr_BNI_reviews
kenapa saldo bisa berkurang sendiri itu karna potonggan dari banknya apa ad pihak lain yg ambil,3,Wondr_BNI_reviews
ko pas daftar di suruh masukin kartu kredit terus ya kak,3,Wondr_BNI_reviews
tolong diperbaiki aplikasinya agar mudah dibuka,3,Wondr_BNI_reviews
punya saya gak boleh login tolong di bantu,3,Wondr_BNI_reviews
terimakasih atas responnya yang cepat min jadi permasalahannya saya ingin menggunakan device lain nah di device yang lain ini perlu memasukkan data lagi seperti ktp dari awal kenapa tidak langsung password no rek atau apa gitu kenapa malah jadi kayak daftar ulang terus wondrnya jadi tidak menanggapi setelah saya beri ktp barunya,3,Wondr_BNI_reviews
gimana sih caranya buat setor tunai cashless,3,Wondr_BNI_reviews
sering lemot kalw buka aplikasi nya dan mau tf,3,Wondr_BNI_reviews
menurutku versi ini malah banyak menampilkan laporan tak berguna ketimbang flow keuangan kita jujur yg lama lebih simple dan mudah digunakan nanti saya kasih bintang kalau sudah lebih baik lgi,3,Wondr_BNI_reviews
kayak gini bagusudah nggak lelet lagi,3,Wondr_BNI_reviews
semoga tidak lelet saat membuka pertama kali aplikasi wondr by bni inisoalnya agak lama nunggunya,3,Wondr_BNI_reviews
kiriman uang terbatas,3,Wondr_BNI_reviews
saya kasih bintang dulu ya soalnya saya gak bisa masuk apk dr tadi ada aja kendala jaringan atau perbaikan,3,Wondr_BNI_reviews
tarik tunai tanpa kartu di atm kapan tersedia,3,Wondr_BNI_reviews
admin tidak ada respon,3,Wondr_BNI_reviews
min ini wondr kok sering mentok logo aja ya sering banget begitu coba di perbaiki min saya udah coba hapus instal berkali kali masih gk bisa masuk ini kenapa ya,3,Wondr_BNI_reviews
error dan suka lemot tampilan depan bikin transaksi kurang sat set laaaamaaaaaaa,3,Wondr_BNI_reviews
sayang sekali masih sering terjadi hangguan kalo masalah pitur sih ok mudah dan cepat,3,Wondr_BNI_reviews
gila susah banget buat akun wonder selalu kesulitan di verifikasi wajah,3,Wondr_BNI_reviews
minta tolong dong please untuk aplikasi wonder jika ada transferan uang masuk deskripsinya harus jelas dan datail untuk berita acaranya apakah itu uang gaji atau uang apa jelas deskripsinya seperti aplikasi bni mobile banking dulu,3,Wondr_BNI_reviews
entah kenapaa mau masuk aja susah padahal baru sekali verifikasi wajah undah ga bisa lagi terlalu sering katanya udah brpa kali coba dari kemarin kemarin nunggu besok lagi hedeh nanti kalau udah bisa naikin bintang,3,Wondr_BNI_reviews
ini kenapa saya dari hari yang lalu transfer belum berhasil terus ya,3,Wondr_BNI_reviews
setiap login stak di logo tolong di perbaiki untuk aplikasi wondr nya untuk keseluruhan fitur bagus,3,Wondr_BNI_reviews
kenapa bni gak bisa login,3,Wondr_BNI_reviews
dikit gangguan payah,3,Wondr_BNI_reviews
di redmi note pro g saya ketika mau aktifkan sidik jari langsung keluar sendiri aplikasi wondr nya semoga update berikutnya normal kembali,3,Wondr_BNI_reviews
kenapa bimetriknya jadi ga bisa ya begitu mau di setting lagi malah keluar sendiri kalau mau pakai jadi harus ketik pasword dulu lumayan makan waktu,3,Wondr_BNI_reviews
kok gak bisa mulu,3,Wondr_BNI_reviews
aplikasi sgt kurang baikselalu ada masalah lebih baik yg lama bni mobile,3,Wondr_BNI_reviews
aplikasi tidak bisa dibuka dari pagi nyampe sore gimana ini,3,Wondr_BNI_reviews
kenapa saya harus daptar ulang pdahal saya sudah punya,3,Wondr_BNI_reviews
min kode verifikasi email nya tidak valid mulu udah dicoba sampai x,3,Wondr_BNI_reviews
untuk fitur mobile tunai belum tersedia di app wondr ini y,3,Wondr_BNI_reviews
agak lemot masuknya,3,Wondr_BNI_reviews
gagal mulu install aplikasinini,3,Wondr_BNI_reviews
gimana cara mengganti no hp lewat app wondr no lama saya sudah mati,3,Wondr_BNI_reviews
masih sering eror dan loading lama kalo buka apk nyapadahal drmh sdh pake wi fi speed mbps,3,Wondr_BNI_reviews
beli kuota di katanya transaksi gagal tapi saldonya kepotong,3,Wondr_BNI_reviews
bintang entar di tambahin dah dari pagi gangguan mulu gak kelar kelar padahal nasabah juga butuh transaksi,3,Wondr_BNI_reviews
kak kenapa harus verifikasi tambahan di cabang terdekat,3,Wondr_BNI_reviews
aplikasi ini bermanfaat sekali,3,Wondr_BNI_reviews
baru download hari ini jadi dicoba dulu,3,Wondr_BNI_reviews
gak bagus system bni tolong diperbiki lg untuk semua systemnya,3,Wondr_BNI_reviews
wondr susah dibuka kalo pake wifi lelet banget musti pake data terus,3,Wondr_BNI_reviews
sering sekali gagal tarik tunai tanpa kartu,3,Wondr_BNI_reviews
kemarin pin atm bni terblokir trus ke cs baru aja masuk didepan ada satpam dan menyarankan gk usah ke cs langsung aja ganti pin lewat wondr trus m bnkingnya gimana katanya hapus aja pakek wondr aja tf dan ganti pin bisa bukanya agak lelet mesikipun jaringan stabil semoga aplikasinya membantu dan terpenting tingkat keamanannya lebih terjamin,3,Wondr_BNI_reviews
aplikasi sering bgt kena trouble lg dibutuhin cepet malah ada problem dan nunggunya lama pula hufttt,3,Wondr_BNI_reviews
aplikasi terkacau lagi tengah urgen malah suka gangguan,3,Wondr_BNI_reviews
baca ulasan pengguna wonder jadi cancel dulu untuk download masih setia pakai apk yg lama internet banking semoga ada kemajuan yg lebih baik,3,Wondr_BNI_reviews
kenapa login susah ganguan,3,Wondr_BNI_reviews
ini apk kenapa lemot bgt si yaallah udh satu jam setengah ga kebuka buka tolong di perbaiki dong mau tf gaji susah bgt,3,Wondr_BNI_reviews
maaf agak dibenerin lagi ya bni saya ngetf suka tdk berhasil mulu terimakasih salam sukses,3,Wondr_BNI_reviews
msh bnyk yg hrs diperbaiki spt klo mo salin no rek butuh wkt lama,3,Wondr_BNI_reviews
untuk cek sisa pinjaman kur kok gak ada ya min apa saya yg belum tahu letaknya dimana,3,Wondr_BNI_reviews
kadang lemot dan selalu berbaikan aplikasi terus,3,Wondr_BNI_reviews
ada apa dengan wonder ya hari ini kok tidak bisa log in saya dan selalu ada tulisan tidak bisa nyambung periksa internet nya pdahal koneksi saya lancar aja lo jd jelek gini sih aplikasi,3,Wondr_BNI_reviews
kenapa gak bisa di buka wondr bni nya,3,Wondr_BNI_reviews
aplikasi nya sering error dan sangat tidak membantuhal ini sangat buruksegera perbaiki sistem nya,3,Wondr_BNI_reviews
fitur mobile tunai belum tersedia kayanya seperti setor tunai dan tarik tunai tanpa kartu,3,Wondr_BNI_reviews
kenapa ya trnasaksi gagal tp saldo tidak kembali alias tetap terpotong contoh nih ya beli pulsa sldo terpotong tp transaksi nya gagal gimana sih ini,3,Wondr_BNI_reviews
verifikasi wajah sulittt,3,Wondr_BNI_reviews
setiap jam stengah smpai setengah malem kalo mau transaksi selalu gagal katanya jam,3,Wondr_BNI_reviews
cukup bagustapi kenapa tidak ada customer service yg bisa d chat online jamjadi ketika ada keluhan transaksi yg nyangkut bisa langsung hub customer service,3,Wondr_BNI_reviews
sayang nya gk bisa transaksi tanpa kartu,3,Wondr_BNI_reviews
kalau aplikasi gak bisa itu kenapa ya saya sudah ikutin tutorial dari youtube buat buka izin dari aplikasi sama aja gak bisa dibuka,3,Wondr_BNI_reviews
terimakasih telah melayani sesuai hati,3,Wondr_BNI_reviews
kenapa selalu perbaikan periksa koneksi jatingan tidak bisa login padahal jaringan lancar,3,Wondr_BNI_reviews
tolong di perbaiki sistemnya knpa setiap login apknya harus verifikasi,3,Wondr_BNI_reviews
untuk tarik tunai belum tersedia,3,Wondr_BNI_reviews
suka ngelek,3,Wondr_BNI_reviews
ada updatean bukannya memperbaiki kerusakan malah sama aja gaberubah masalahnya,3,Wondr_BNI_reviews
sudah bbrp hari gak bisa transfer dgn notif melebihi batas transfer padahal belum sekalipun di pake transfer sdh coba bongkar dan pasang aplikasi namun masih tdk solutif hub cs jawabannya diarahkan ke atm padahal tentu gak seefisien mobile banking dan repotnya kadang struk gak keluar,3,Wondr_BNI_reviews
kenapa ya mau tf atau apapun ada tulisan melakukan pngembangan sampai kapan woilah,3,Wondr_BNI_reviews
udah x unduh aplikasi wondr tiap diminta buat verifikasi email pasti selalu gagal atau di tolak jadi bingung q pernah pas pertama unduh malah di suruh dateng ke cabang bank terdekat,3,Wondr_BNI_reviews
kok bni mau pakai aplikasi yg tidak lebih baik dan lengkap dari app sebelum nya diharap lebih baik malah mundurr kecewa balikin pakai app sbelum nya saja kalau tidak bisa lebih baik,3,Wondr_BNI_reviews
vermuknya susah padahal udh ikut panduan,3,Wondr_BNI_reviews
bismillahirrahmanirrahim mukin ajah tebus pinjammeminjam udh capek cari pijamm kemana egk ada mukin ajah apliksi ini mebatu sy untuk biaya berobat,3,Wondr_BNI_reviews
blokkk,3,Wondr_BNI_reviews
ini verivikasi aktifin kartu susah banget sih,3,Wondr_BNI_reviews
gak bisa setor tunai ya min gimana dong caranya mau masukin dana ke rekening,3,Wondr_BNI_reviews
kapan stor tunai nya di aktif kan di fitur nya,3,Wondr_BNI_reviews
suka telat update riwayat transaksi nya jadi bingung kalau orang udah tf apa belumnya,3,Wondr_BNI_reviews
sering banget ada kendala,3,Wondr_BNI_reviews
mohon untuk di perbaiki lagi sistemnyamau login aja lama bangetgiliran bisa login fiturnya gak kebuka,3,Wondr_BNI_reviews
tidak bisa buat scan,3,Wondr_BNI_reviews
lemot kadang nggak bisa masuk,3,Wondr_BNI_reviews
pas transaksi dengan qris kadang gak ada bukti transaksi nya,3,Wondr_BNI_reviews
sayang banget blm ada fitur mobile tunai nya yg bisa setor dan tarik tanpa kartunya di aplikasi baru ini,3,Wondr_BNI_reviews
sementara bintang dl ya krna sy tinggal verifikasi email susahnya minta ampun email g masuk ke gmail akhirnya gagal di sesi hari ini tinggal liat bsk,3,Wondr_BNI_reviews
saya mau narik tunai melalui mobile bni tapi kode nya ga dikirim melalui sms tolong segera diperbaiki udh nyoba bnyak mesin atm sama aja ttp kode nya ga dikirim melalui sms,3,Wondr_BNI_reviews
tolong dong menu pembayaran lpg kg diadain disini karena di bni mobile lama ada kalau mau beralih menu juga semua dialihkan repot yg jadi pangkalan gas resmi kalau mau nebus cashless,3,Wondr_BNI_reviews
maaf ni saya salah masuk kan pin atm karena saya kira masukan pin akun aplikasi dengan percobaan kali tidak ada peringatan kalau kali salah masuk kan pin kartu anda di blokir seharusnya dikasih pemberitahuan atau verifikasi wajah biar saya bisa masuk ke aplikasi wonder nya jangan di blokir kartu atm nya jadi repot kami yg jauh di pelosok mau ngurus atm yg terblokir ke bank lagi mohon di perbaiki lagi aplikasi nya tks,3,Wondr_BNI_reviews
waktu daftar kenapa harus masukin nomor kartu debit atau kredit,3,Wondr_BNI_reviews
kurang lengkap kalau untuk transaksi,3,Wondr_BNI_reviews
lama banget gangguan nya bni udah hampir seharian gangguan terus susah ini mau melakukan transaksi,3,Wondr_BNI_reviews
loading terus padahal signal wifi tidak ada masalah lagi transfer tiba tiba tidak ada koneksi sedang ada kendala notifikasi masuk keluar uang lambat ngga bisa print mutasi rekening bulan berjalan masih bagus aplikasi yang lama,3,Wondr_BNI_reviews
harus diupgred tapi pas diupgrade penyimpanan penuheta terangkanlahmasih ada ruang disimcardnya,3,Wondr_BNI_reviews
tiga dlu ya gan ini aplikasi apakah pengganti bni mobile banking atau beda,3,Wondr_BNI_reviews
tolonglah app nya d perbaiki perpormanya kadang lancar kadang lemotnya gk ketolongan seriuslahh bni,3,Wondr_BNI_reviews
baru instal sudah tidak bisa karena sistem maintenance padahal teman mendownload bareng solusinya bagaimana,3,Wondr_BNI_reviews
lgi maintenen kahkok ndk bisa masuk ini,3,Wondr_BNI_reviews
belum ada tarik dan setor tunai,3,Wondr_BNI_reviews
agak ribet ya pake bni ini perlu banyak password buka aplikasi pin dan bahkan pake password transaksi kalopun lupa udah gabisa di apa apain lagi gabisa kah disederhanakan saja sistemnya kalo kebanyakan password gini jadi mumet,3,Wondr_BNI_reviews
belum ada fitur tarik tunai top up ewallet selain link aja,3,Wondr_BNI_reviews
sesi anda udah berakhir lagi dan lagi,3,Wondr_BNI_reviews
tolong di perbaiki lagi notifikasi uang masuk dan uang keluar lambat masuknya kemudian pemasukan dan pengeluaran sekecil apapun tolong di munculkan pada riwayat transaksi dan diberikan notifikasi kami usaha kecil agar tahu bahwa konsumen kami sudah benarbenar melakukan transaksi dan pada riwayat transaksi sering kali terlambat dana dari konsumen sudah masuk tapi belum masuk pada riwayat transaksi dan tidak ada notifikasi bahkan bisabisa keesokan harinya baru masuk notifikasinya,3,Wondr_BNI_reviews
mau aktifkan biometrik malah ketutup sendiri tolong diperbaiki,3,Wondr_BNI_reviews
ini kenapa saya udah login terus besoknya pas saya buka apknya suruh login lagi tapi pas mau log in pakai alamat email katanya alamat email sudah terpakainini gimana,3,Wondr_BNI_reviews
muncul gagal transfer tapi saldo belum kembali tolong min,3,Wondr_BNI_reviews
biometrik error aplikasi force close kalau mau aktifin login biometrik,3,Wondr_BNI_reviews
ini aplikasi kaga ada niatan di perbaiki apah ya susah bangat kalo mau login,3,Wondr_BNI_reviews
suka sebel saat mau masuk ke apk tapi bisa lama kali tuh apk wondr kebuka kadang malu klo mau pembayaran pake qris jadi nunggu lama banget,3,Wondr_BNI_reviews
tidak bisa melihat detil keterangan transaksi seperti aplikasi bni m banking yang lama,3,Wondr_BNI_reviews
di update malah susah masuk ga ada jaringan padahal jaringan normal,3,Wondr_BNI_reviews
tolong dong diberikan fitur tarik tunai tanpa kartu supaya kedepannya para nasabah jadi menikmati fitur yang terbaru ini dan semoga terealisasikan,3,Wondr_BNI_reviews
