content,clean_text,score,bank
"Saya mau buka BCA mobile kenapa tidak dapat balasan SMS dari pihak BCA ya sehingga tidak bisa melanjutkan buat buka BCA , sudah memasukkan nomor kartu dan SMS tapi tidak ada balasan sehingga tidak dapat melanjutkan untuk membuat BCA mobile",saya mau buka bca mobile kenapa tidak dapat balasan sms dari pihak bca ya sehingga tidak bisa melanjutkan buat buka bca sudah memasukkan nomor kartu dan sms tapi tidak ada balasan sehingga tidak dapat melanjutkan untuk membuat bca mobile,2,BCAMobile_reviews
"Untuk menghapus inbox ribet banget sekarang prosesnya,tolong di balikin fiturnya kaya dulu",untuk menghapus inbox ribet banget sekarang prosesnyatolong di balikin fiturnya kaya dulu,2,BCAMobile_reviews
"Aplikasi tidak bisa dibuka mental terus, Saya tidak bisa melakukan transaksi,mohon diperbaiki",aplikasi tidak bisa dibuka mental terus saya tidak bisa melakukan transaksimohon diperbaiki,2,BCAMobile_reviews
"Masuk ke mbaking nya selelu pake verifikasi muka tp gagal terus,ga efektif",masuk ke mbaking nya selelu pake verifikasi muka tp gagal terusga efektif,2,BCAMobile_reviews
aplikasi kurang lancar loading terlalu lama lampu hijau minim,aplikasi kurang lancar loading terlalu lama lampu hijau minim,2,BCAMobile_reviews
makin kesini makin ribet ni aplikasi..parahhh,makin kesini makin ribet ni aplikasiparahhh,2,BCAMobile_reviews
"Force close nih apk BCA setelah adanya pembaharuan, IT BCA mohon aware akan case ini dan tolong dibenahi mobile apps nya.",force close nih apk bca setelah adanya pembaharuan it bca mohon aware akan case ini dan tolong dibenahi mobile apps nya,2,BCAMobile_reviews
Sehabis di perbaharui kenapa pas buka aplikasi ko kluar kluar mlu. Pdhl hp support.,sehabis di perbaharui kenapa pas buka aplikasi ko kluar kluar mlu pdhl hp support,2,BCAMobile_reviews
"ini kenapa saya disuruh verifikasi ulang terusss ? nomor sim salah truss ,abis pulsa saya klo kek gini trosss",ini kenapa saya disuruh verifikasi ulang terusss nomor sim salah truss abis pulsa saya klo kek gini trosss,2,BCAMobile_reviews
"Menurutku BCA terlalu banyak potongan, masa aku sekali tf beda 2 hari aja tetep ada potongan pertama kepotong 10k wajar terus kedua kepotong lagi . Beneran rugi, gamau lagi pake bca gede di biaya admin. thx 🙏",menurutku bca terlalu banyak potongan masa aku sekali tf beda hari aja tetep ada potongan pertama kepotong k wajar terus kedua kepotong lagi beneran rugi gamau lagi pake bca gede di biaya admin thx,2,BCAMobile_reviews
"gak bisa buka gebyar BCA,Sampek aku update apknya tetep gak bisa",gak bisa buka gebyar bcasampek aku update apknya tetep gak bisa,2,BCAMobile_reviews
Kok udah d update malah GK bisa TF antar BANK,kok udah d update malah gk bisa tf antar bank,2,BCAMobile_reviews
ga ada tiktur bantuan. terkadang aa kendala g bisa melapor. kaya semcem ksalahn. transaksi. duit uda di transfer tp g masuk.,ga ada tiktur bantuan terkadang aa kendala g bisa melapor kaya semcem ksalahn transaksi duit uda di transfer tp g masuk,2,BCAMobile_reviews
( MERAH ) terus susah mau cek saldo sama transfer,merah terus susah mau cek saldo sama transfer,2,BCAMobile_reviews
parah..stelah instal ulang knapa jadi lemot GK bisa d buka,parahstelah instal ulang knapa jadi lemot gk bisa d buka,2,BCAMobile_reviews
Selalu keluar sendiri,selalu keluar sendiri,2,BCAMobile_reviews
Koneksi internet gagal terus,koneksi internet gagal terus,2,BCAMobile_reviews
"Mau login susah, masukin kode dialihkan ke sms, tapi sms kosong, terus apa yang harus di kirim?",mau login susah masukin kode dialihkan ke sms tapi sms kosong terus apa yang harus di kirim,2,BCAMobile_reviews
"Abis update malah minta verifikasi ktp sama foto diri ,udah diturutin tapi gagal terus ,alhasil saya gabisa masuk mbanking buat transaksi.",abis update malah minta verifikasi ktp sama foto diri udah diturutin tapi gagal terus alhasil saya gabisa masuk mbanking buat transaksi,2,BCAMobile_reviews
apa mau app ini ya...capek bikin malu..masa kita mau bayar pakai qris sllu aja jaringan gak hijau2 padahl jaringan bagus baik lancar..lebay banget mau mirip kaya brimo aja,apa mau app ini yacapek bikin malumasa kita mau bayar pakai qris sllu aja jaringan gak hijau padahl jaringan bagus baik lancarlebay banget mau mirip kaya brimo aja,2,BCAMobile_reviews
Halo bca. Saya ada masalah saya transfer 12/01/23 via Qris 100.000.00 uangnya dah pergi tpi ga ketujuannya ( info ) tpi di inbox Qris tdk ada.. gmana ya...? Bikin dong chat live nya biar masalah gini bisa cepat clear.... Tq Ditunggu sminggu++jg gaada kejelasan... Kayanya iklaskan saja... Lagi sial########,halo bca saya ada masalah saya transfer via qris uangnya dah pergi tpi ga ketujuannya info tpi di inbox qris tdk ada gmana ya bikin dong chat live nya biar masalah gini bisa cepat clear tq ditunggu sminggujg gaada kejelasan kayanya iklaskan saja lagi sial,2,BCAMobile_reviews
Knpa ko mbaking bca saya susah konek nya dn saya coba hapus instal malah parah sma skali gk konek tolong min di proses agar saya dapat mengecek kmbali,knpa ko mbaking bca saya susah konek nya dn saya coba hapus instal malah parah sma skali gk konek tolong min di proses agar saya dapat mengecek kmbali,2,BCAMobile_reviews
Setelah update hari ini kenapa gak bisa dibuka ya?,setelah update hari ini kenapa gak bisa dibuka ya,2,BCAMobile_reviews
"Ga bisa di buka aplikasi keluar terus , udah di hapus di install lagi sama ajah ga bisa.",ga bisa di buka aplikasi keluar terus udah di hapus di install lagi sama ajah ga bisa,2,BCAMobile_reviews
Wew update mencret nih,wew update mencret nih,2,BCAMobile_reviews
"sering tidak bisa masuk, padahal sinyal bagus. Semoga dana pengembangan aplikasi bca mobile ditambah ya, kasian timnya sering jadi bahan komplain.",sering tidak bisa masuk padahal sinyal bagus semoga dana pengembangan aplikasi bca mobile ditambah ya kasian timnya sering jadi bahan komplain,2,BCAMobile_reviews
"saya mau tanya, uang saya ko tiba tiba hilang yah 38.000, gak sebarapa sih, saya cek mutasi bahkan dari 7 hari yang lalu, tapi tidak ada mutasi pengeluaran uang, cuman mau tanya aja itu hilang untuk potongan apa yah???",saya mau tanya uang saya ko tiba tiba hilang yah gak sebarapa sih saya cek mutasi bahkan dari hari yang lalu tapi tidak ada mutasi pengeluaran uang cuman mau tanya aja itu hilang untuk potongan apa yah,2,BCAMobile_reviews
Tolong dong untuk qris sering trjadi gangguan,tolong dong untuk qris sering trjadi gangguan,2,BCAMobile_reviews
Tolong pihak BCA saldo saya hilang sampai sekarang blom ada kabar lagi padahal saya sudah menelpon operator nya tapi jawaban nya di suruh menunggu trus,tolong pihak bca saldo saya hilang sampai sekarang blom ada kabar lagi padahal saya sudah menelpon operator nya tapi jawaban nya di suruh menunggu trus,2,BCAMobile_reviews
suami saya TF hari ini melalui Bni dgn layanan BI FAST ke rek BCA sy.. tp blm smpe2 (gak ada transaksi uang masuk di rek BCA sy) itu gimna kak? bsk MW sy laporan ke cs BNI (sipengirim) ato langsung ke cs BCA ja,suami saya tf hari ini melalui bni dgn layanan bi fast ke rek bca sy tp blm smpe gak ada transaksi uang masuk di rek bca sy itu gimna kak bsk mw sy laporan ke cs bni sipengirim ato langsung ke cs bca ja,2,BCAMobile_reviews
Tiba2 ndk bs dipake padahal jaringan full kuota bamyak,tiba ndk bs dipake padahal jaringan full kuota bamyak,2,BCAMobile_reviews
Sulit masuk,sulit masuk,2,BCAMobile_reviews
"Mbca gangguan lagi gangguan lagi... Nunggu hijau lama,cek saldo di klik bca g bisa,gangguan gak abis2... Nasabah byk tapi pelayanan tingkatin dong... Ngaco lama2... Bisa pindah ke mandiri.. aplikasinya lebih baik.",mbca gangguan lagi gangguan lagi nunggu hijau lamacek saldo di klik bca g bisagangguan gak abis nasabah byk tapi pelayanan tingkatin dong ngaco lama bisa pindah ke mandiri aplikasinya lebih baik,2,BCAMobile_reviews
"Sering pembelian dalam aplikasi gagal tapi saldonya berkurang, ini sudah 3 hari juga belum kembali. Tolong untuk segera di perbaiki",sering pembelian dalam aplikasi gagal tapi saldonya berkurang ini sudah hari juga belum kembali tolong untuk segera di perbaiki,2,BCAMobile_reviews
kenapa nama yang udah tersimpan sekarang harus cari nama satu² dari atas sampai bawah. gak bisa ketik nama langsung muncul no.rek ?🤦🏻‍♀️,kenapa nama yang udah tersimpan sekarang harus cari nama satu dari atas sampai bawah gak bisa ketik nama langsung muncul norek,2,BCAMobile_reviews
"setelah kartu dan aplikasi dipindahkan ke hp lain, kejadian dapet kode eror 205 terus",setelah kartu dan aplikasi dipindahkan ke hp lain kejadian dapet kode eror terus,2,BCAMobile_reviews
Saya transfer ke dana pending sampai dua jam. Tolong di perbaiki,saya transfer ke dana pending sampai dua jam tolong di perbaiki,2,BCAMobile_reviews
tf dari akun DANA 300rb yg nyampe 260rb,tf dari akun dana rb yg nyampe rb,2,BCAMobile_reviews
ini kenapa bisa keluar masuk terus ya?,ini kenapa bisa keluar masuk terus ya,2,BCAMobile_reviews
"assalamu'alaikum pak bu... Gmn caranya supaya sya bisa buka BCA Mobile...Tapi sya lupa pasword, pin dan gmail 😭🙏",assalamualaikum pak bu gmn caranya supaya sya bisa buka bca mobiletapi sya lupa pasword pin dan gmail,2,BCAMobile_reviews
"Kenapa aplikasi BCA MOBILE NYA,,sering keluar sendiri,,tolong penjelasan nyaa,,saya sangat butuh apk ini,,udh melakukan transaksi",kenapa aplikasi bca mobile nyasering keluar sendiritolong penjelasan nyaasaya sangat butuh apk iniudh melakukan transaksi,2,BCAMobile_reviews
Udah mulai ngga nyaman pakai BCA Keserinan Foreclose,udah mulai ngga nyaman pakai bca keserinan foreclose,2,BCAMobile_reviews
Kenapa akhir2 ini sering gangguan ya,kenapa akhir ini sering gangguan ya,2,BCAMobile_reviews
Min... Gak bisa cek saldo Flazz atau isi Flazz di mBCA padahal udah ganti Jaringan dari si Merah ke Biru.,min gak bisa cek saldo flazz atau isi flazz di mbca padahal udah ganti jaringan dari si merah ke biru,2,BCAMobile_reviews
Kenapa ya setiap mau top up dana atau transfer sistem error mulu padahal jaringan bagus lampung ny pun hijau tidak merah... Tolong di perbaiki lah biar bca lebih enak transaksi ny,kenapa ya setiap mau top up dana atau transfer sistem error mulu padahal jaringan bagus lampung ny pun hijau tidak merah tolong di perbaiki lah biar bca lebih enak transaksi ny,2,BCAMobile_reviews
Pas ganti hp kenapa verifikasi gagal trus pdhl data udah bener muka juga muka saya cahaya terang tp gagal trus sudah di coba beberapa kali tetap gagal. Menyulitkan,pas ganti hp kenapa verifikasi gagal trus pdhl data udah bener muka juga muka saya cahaya terang tp gagal trus sudah di coba beberapa kali tetap gagal menyulitkan,2,BCAMobile_reviews
Sering gangguan mullu nih bca,sering gangguan mullu nih bca,2,BCAMobile_reviews
Bca elorr 213,bca elorr,2,BCAMobile_reviews
padahal dulu paling enak pake mbangking bca. tapi sekarang setiap ganti hp haru download lagi harus verifikasi wajah ke CS sangat merepotkan beda bgt sama m**d**i cuman verifikasi otp sama email selesai. kecewaaaaaaaaa,padahal dulu paling enak pake mbangking bca tapi sekarang setiap ganti hp haru download lagi harus verifikasi wajah ke cs sangat merepotkan beda bgt sama mdi cuman verifikasi otp sama email selesai kecewaaaaaaaaa,2,BCAMobile_reviews
Hari tanggal 17 oktober 2024 aplikasi saya update dan ternyata setelah diupdate aplikasi tidak bisa dipergunakan karena selalu force close. Mohon segera diperbaiki. Saya menggunakan infinix note 12 g96. Sudah menghubungi cs tapi tidak ada solusi. Belum saya install ulang karena katanya akan menghapus inbox. Sementara saya berikan bintang 2 agar bisa menjadi perhatian.,hari tanggal oktober aplikasi saya update dan ternyata setelah diupdate aplikasi tidak bisa dipergunakan karena selalu force close mohon segera diperbaiki saya menggunakan infinix note g sudah menghubungi cs tapi tidak ada solusi belum saya install ulang karena katanya akan menghapus inbox sementara saya berikan bintang agar bisa menjadi perhatian,2,BCAMobile_reviews
"Akhir"" ini sering eror knp min? Tolong segera di perbaiki! Padahal saya gk gonta ganti HP apalagi sim card tpi knpa sering bgt suruh verivikasi ulang?🙏🙏🙏",akhir ini sering eror knp min tolong segera di perbaiki padahal saya gk gonta ganti hp apalagi sim card tpi knpa sering bgt suruh verivikasi ulang,2,BCAMobile_reviews
😐,,2,BCAMobile_reviews
Jd ga bisa login padahal paswot bener,jd ga bisa login padahal paswot bener,2,BCAMobile_reviews
Saat log in hp baru memerlukan kode via sms kena biaya pulsa lagi,saat log in hp baru memerlukan kode via sms kena biaya pulsa lagi,2,BCAMobile_reviews
"Data sudah sesuai akan tetapi setelah verifikasi wajah jadi gagal, tolong di perbaiki",data sudah sesuai akan tetapi setelah verifikasi wajah jadi gagal tolong di perbaiki,2,BCAMobile_reviews
Tolong di perbaikin aplikasi nya soalnya susah konek kalo mau transfer lampu nya biru mulu,tolong di perbaikin aplikasi nya soalnya susah konek kalo mau transfer lampu nya biru mulu,2,BCAMobile_reviews
Buruk setelah sy abis instal m beking sy gk bisa ke buka,buruk setelah sy abis instal m beking sy gk bisa ke buka,2,BCAMobile_reviews
"Udah 1bulan terakhir ini aplikasi nya lemot bgt.padahal butuh transaksi setiap hari jadi terhambat repot sekali Lampu indikator hijau nya lemot sekali,sudah hub cs via wa kata nya karna jaringan selular nya yg bermasalah,di ganti pake wifi masih juga gak bisa😪 Setelah di restar hp bisa sebentar,setelah itu eror lagi.kesel bgt hampir tiap hari begini Padahal udah bertahun2 pake bca gak pernah ada masalah Makin kesini harus nya aplikasi di upragde ke yg lebih baik.tolong segera di perbaiki!",udah bulan terakhir ini aplikasi nya lemot bgtpadahal butuh transaksi setiap hari jadi terhambat repot sekali lampu indikator hijau nya lemot sekalisudah hub cs via wa kata nya karna jaringan selular nya yg bermasalahdi ganti pake wifi masih juga gak bisa setelah di restar hp bisa sebentarsetelah itu eror lagikesel bgt hampir tiap hari begini padahal udah bertahun pake bca gak pernah ada masalah makin kesini harus nya aplikasi di upragde ke yg lebih baiktolong segera di perbaiki,2,BCAMobile_reviews
nomor saya udah benar kemarin mau saya pindah ke hp baru gk dapat kode verifikasi trus mau login di hp yg lama malah gk bisa 205:tidak bisa login,nomor saya udah benar kemarin mau saya pindah ke hp baru gk dapat kode verifikasi trus mau login di hp yg lama malah gk bisa tidak bisa login,2,BCAMobile_reviews
"cuma pindah hp aja susah banget sekarang. udah verifikasi KTP sama wajah sukses, tinggal kirim kode otp smp 5 hari kodenya gk masuk2 udah di ulang beberapa kali tetep gk masuk SMS kode otpnya, pdahal saya terima SMS dari nomor lain bisa.",cuma pindah hp aja susah banget sekarang udah verifikasi ktp sama wajah sukses tinggal kirim kode otp smp hari kodenya gk masuk udah di ulang beberapa kali tetep gk masuk sms kode otpnya pdahal saya terima sms dari nomor lain bisa,2,BCAMobile_reviews
Terus terusan terlempar keluar,terus terusan terlempar keluar,2,BCAMobile_reviews
"Ini gimna ko jd malah gak bisa dibuka, kan aktifitas sy jd terganggu",ini gimna ko jd malah gak bisa dibuka kan aktifitas sy jd terganggu,2,BCAMobile_reviews
"Ini saya verifikasi Muka sulit ,terverivikasi. Sampai sekarang tidak bisa. Bukan tentang Sms",ini saya verifikasi muka sulit terverivikasi sampai sekarang tidak bisa bukan tentang sms,2,BCAMobile_reviews
Kenapa ga bisa download lagi yaa..di aplikasi BCA mobile meminta untuk update ..setelah dihapus mau download lagi..gagal terus knp .,kenapa ga bisa download lagi yaadi aplikasi bca mobile meminta untuk update setelah dihapus mau download lagigagal terus knp,2,BCAMobile_reviews
eror gk bisa masuk. ketik kode akses cuma bisa 6digit. padahal sebelumnya saya pkae 9 digit,eror gk bisa masuk ketik kode akses cuma bisa digit padahal sebelumnya saya pkae digit,2,BCAMobile_reviews
"Verifikasi wajah sangat sulit, mohon diperbaiki lagi",verifikasi wajah sangat sulit mohon diperbaiki lagi,2,BCAMobile_reviews
Habis di perbarui knp tidak bisa di buka,habis di perbarui knp tidak bisa di buka,2,BCAMobile_reviews
Setelah diupgrade malah makin lemot udah oake wifi tp lampu indikatornya gaberubah² tetep stak dibiru terus jd susah mau transaksi apapun dimbca huuuuu🙂,setelah diupgrade malah makin lemot udah oake wifi tp lampu indikatornya gaberubah tetep stak dibiru terus jd susah mau transaksi apapun dimbca huuuuu,2,BCAMobile_reviews
"Setelah update malah indikator merah terus ga mau ijo....yg teknisi IT-nya di ganti aja min, malah bikin susah nasabah🙏",setelah update malah indikator merah terus ga mau ijoyg teknisi itnya di ganti aja min malah bikin susah nasabah,2,BCAMobile_reviews
ga bisa masuk bca pdahal pulsa ada ga nerima sms nomer anda telah terdafta gimana nihh,ga bisa masuk bca pdahal pulsa ada ga nerima sms nomer anda telah terdafta gimana nihh,2,BCAMobile_reviews
"Maaf dulu saya kasih bintang 5 skrg harus saya turunkan ratingnya karena sangat susah untuk verifikasi muka. Mau install ulang mbanking jd dipersulit dan lagi butuh bgt pake mbanking jd tdk bisa dgunakan, karena terkendala vermuk. Padahal dulu tdk spt ini. Jika mmg karena alasan keamanan, tolong jg jgn mempersulit nasabah..",maaf dulu saya kasih bintang skrg harus saya turunkan ratingnya karena sangat susah untuk verifikasi muka mau install ulang mbanking jd dipersulit dan lagi butuh bgt pake mbanking jd tdk bisa dgunakan karena terkendala vermuk padahal dulu tdk spt ini jika mmg karena alasan keamanan tolong jg jgn mempersulit nasabah,2,BCAMobile_reviews
Kenapa saya mau ngisi saldo dana tulisannya melebihi batas limit trs,kenapa saya mau ngisi saldo dana tulisannya melebihi batas limit trs,2,BCAMobile_reviews
